"Molecule ChEMBL ID","Molecule Name","Molecular Weight","AlogP","Smiles","hERG_IC50_nM","Assay Type","Target Name","Document Year"
"CHEMBL4634696",,"468.48","5.17","COc1cc(C2=CC3=NO[C@H](c4cc(F)c(F)c(F)c4)CN3CCC2)ccc1-n1cnc(C)c1",3352,"B","HERG",2020
"CHEMBL5081133",,"446.52","4.19","CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CC1)c1cccc(C(F)(F)F)n1",3500,"B","HERG",2021
"CHEMBL5070613",,"421.59","3.8","CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CCOCC1)c1ccccc1",2300,"B","HERG",2021
"CHEMBL3186509",,"478.33","3.96","O=C(CCN1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1)c1ccc2[nH]c(=O)oc2c1",2700,"B","HERG",2018
"CHEMBL5093894",,"526.59","4.47","Cc1ccc(C(=O)Nc2ccc3c(c2)C(F)(F)C[C@@H]3N2CCN(C)CC2)cc1C#Cc1cnc2cccnn12",11100,"T","HERG",2021
"CHEMBL5196187",,"383.44","3.69","CCc1cc2ccc(CN3CCN(c4ccc(F)cc4F)CC3)cc2[nH]c1=O",2300,"T","HERG",2021
"CHEMBL3707392","ELECLAZINE","415.37","4.08","O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ncccn1",6000,"B","HERG",2016
"CHEMBL5181317",,"394.36","5.09","CCCCCNC[C@@H](O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12",8800,"T","HERG",2022
"CHEMBL4647983",,"314.36","2.68","NC(=O)[C@H]1CC[C@@H](c2ccc(OCc3ccccc3F)cc2)N1",10000,"B","HERG",2020
"CHEMBL4798571",,"506.98","3.55","CN(C)CCOc1ccc(-c2cc(=O)c3c(O)cc(OCCCCCC(=O)NO)cc3o2)cc1.Cl",1201,"B","HERG",2020
"CHEMBL536480",,"474.45","2.9","Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1.Cl.Cl",11,"B","HERG",2020
"CHEMBL3893530",,"384.39","3.41","O=C(c1ccc2cc(Oc3ccc(C(F)F)cn3)ccc2n1)N1CCNCC1",29500,"T","HERG",2022
"CHEMBL5081505",,"419.62","3.65","c1cnc2c(c1)CN[C@@H](CN(CCCC1CCNCC1)[C@H]1CCCc3cccnc31)C2",9300,"T","HERG",2022
"CHEMBL3612807",,"422.49","1.32","Cc1c([C@@H](O)CN2CCN(C[C@H](O)c3ccc(C#N)cn3)CC2)ccc2c1COC2=O",18000,"B","HERG",2017
"CHEMBL5182028",,"389.46","2.61","Cc1cc2ncccc2cc1Nc1ncc2c(n1)n([C@@H]1CCN(C)C1)c(=O)n2C",9600,"T","HERG",2022
"CHEMBL5200272",,"453.47","2.33","O=c1ccc2ncc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2ccc3c(c2)OCCO3)CO1",100000,"T","HERG",2022
"CHEMBL5201666",,"452.48","2.93","O=c1ccc2ccc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2ccc3c(c2)OCCO3)CO1",35000,"T","HERG",2022
"CHEMBL5190565",,"452.49","2.27","O=c1ccc2ncc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2cc3c(cn2)OCCC3)CO1",125000,"T","HERG",2022
"CHEMBL4577458",,"213.24","3.15","Cc1ccc2oc(C(=O)CC#N)c(C)c2c1",30,"B","HERG",2019
"CHEMBL5187273",,"448.84","3.62","C[C@@H](c1cn(-c2ccc(Cl)cc2F)nn1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F",11330,"T","HERG",2022
"CHEMBL4171244",,"565.67","4.15","COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N2C(=O)CC[C@H]2CN2CCN(C)CC2)cc1)c1ccccc1",0.95,"B","HERG",2017
"CHEMBL327980",,"401.53","2.9","Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1",21,"B","HERG",2019
"CHEMBL4209316",,"445.5","4.38","CNc1nc(Nc2ccc(-n3cnc(C)n3)c(OC)c2)nc2c1CC[C@H]2c1ccc(F)cc1",1200,"B","HERG",2019
"CHEMBL4794847",,"453.51","2.71","COc1ccc2ncc(F)c(CC[C@@]3(O)CO[C@@H]4[C@@H](NCc5ccc(C)cc5)CO[C@@H]43)c2n1",4200,"B","HERG",2020
"CHEMBL4127800",,"467.55","4.91","O=S(=O)(NCc1ccccc1)c1cccc(Nc2ccc3nccc(-c4ccncc4)c3n2)c1",1200,"B","HERG",2018
"CHEMBL5085116",,"422.48","3.4","CNC(=O)c1c(-c2ccc(O)c(C)c2)oc2ccc(O)c(CN3CCC4(COC4)C3)c12",16600,"B","HERG",2022
"CHEMBL4099186",,"472.99","4.37","O=C(Cc1ccc(OCC[C@@H]2C[C@@H]2C2CCN(c3ncc(Cl)cn3)CC2)c(F)c1)N1CCC1",3500,"B","HERG",2017
"CHEMBL4093284",,"500.59","4","COCc1cnc(N2CCC([C@H]3C[C@H]3CCOc3cc(F)c(CC(=O)N4CCC4)c(F)c3)CC2)nc1",9100,"B","HERG",2017
"CHEMBL4069786",,"460.46","4.49","O=C(O)C1CCC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)OC1",14700,"B","HERG",2017
"CHEMBL4075203",,"474.48","4.88","O=C(O)CC1CCOC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)C1",2900,"B","HERG",2017
"CHEMBL4594429","AZD-1390","477.58","4.93","CC(C)n1c(=O)n(C)c2cnc3cc(F)c(-c4ccc(OCCCN5CCCCC5)nc4)cc3c21",6550,"B","HERG",2020
"CHEMBL5180330",,"609.11","2.64","CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCCc4ccc(OC)c(OC)c4)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O",3650,"T","HERG",2022
"CHEMBL3425799",,"525.51","1.86","O=C1COc2cc(F)c(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1",333000,"B","HERG",2015
"CHEMBL5171733",,"379.39","3.66","O=C(Nc1ccc(F)cc1)C1(c2ccc(-c3nc(C4CC4)no3)cc2)COC1",13830000,"T","HERG",2022
"CHEMBL5220233",,"533.69","5.89","CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccc(C)nc3cc2F)[nH]1",24000,"T","HERG",2021
"CHEMBL4209994",,"330.38","3.39","C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccccc2C(F)(F)F)CO1",55400,"B","HERG",2018
"CHEMBL3967984",,"423.95","3.13","C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(Cl)cn3)cs2)CO1",9000,"B","HERG",2018
"CHEMBL4858983",,"338.39","3.27","CN(C)c1ccc(/N=N/c2ccccn2)c(O)c1.CS(=O)(=O)O",130,"B","HERG",2021
"CHEMBL4204559",,"397.42","3.63","Cc1cc(C2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1",2100,"B","HERG",2018
"CHEMBL4212046",,"419.53","2.48","COc1cccc(NC(=O)c2cnc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)s2)n1",4800,"B","HERG",2018
"CHEMBL2207518",,"426.91","2.94","Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5cn(C)nc5C)nc34)CC2)no1",6300,"B","HERG",2012
"CHEMBL1236904",,"551.49","3.76","Cc1cc(CN2CCN(c3c(Br)cnc4nc(-c5ccc(N6CCN(C)CC6)cc5)[nH]c34)CC2)no1",3000,"B","HERG",2012
"CHEMBL4750691",,"521.04","5.9","Cc1cc(Cl)cc(N2C=Nc3cc(C)c(-c4cc(O)cc(F)c4)cc3C2C(=O)N(C)C[C@@H]2CCCN2)c1",630.96,"B","HERG",2020
"CHEMBL4795990",,"416.46","3.07","Cc1nc(NC(=O)NCCc2cn(CC(F)F)cn2)sc1C#Cc1cccnc1",13000,"B","HERG",2021
"CHEMBL4761472",,"546.66","3.6","CCS(=O)(=O)c1ccc(CNc2nc3cnc(-c4c(C)ncnc4C4CC4)nc3n([C@@H](C)C3CC3)c2=O)cn1",22000,"B","HERG",2021
"CHEMBL4749451",,"395.46","2.34","CC(C)(CO)Cn1nc(-c2ccc3nc(OC4CC4)ccc3c2)c(C(N)=O)c1N",3200,"B","HERG",2019
"CHEMBL5074682",,"335.38","3.71","O=C1c2nc3cccc(-c4cccc(F)c4)c3n2CCN1CC1CC1",9100,"B","HERG",2021
"CHEMBL5208596",,"453.47","1.82","COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)[C@@](C)(CF)C(=N)N3)c2)cn1",14670,"T","HERG",2022
"CHEMBL4104000",,"520.56","5.78","CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)NC4(c5ncccn5)CC4)ccc3C)cc12",4800,"B","HERG",2017
"CHEMBL3667410",,"485.5","2.93","NC1=N[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)CN(c3ncc(F)cn3)C[C@H]2CS1",180,"B","HERG",2021
"CHEMBL5074163",,"351.4","3.73","Oc1ccc(-c2cc3c(CN4CCC5(COC5)C4)c(O)ccc3o2)cc1",4320,"B","HERG",2022
"CHEMBL3823962",,"494","3.38","CNC(=O)CN1CCC(n2nc(C)c(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1",12000,"B","HERG",2016
"CHEMBL3823095",,"508.03","3.73","Cc1nn(C2CCN(CC(=O)N(C)C)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1",7800,"B","HERG",2016
"CHEMBL4173974","ASTX-660","539.7","2.31","C[C@@H]1CN(CC(=O)N2CC(C)(C)c3nc(CO)c(Cc4ccc(F)cc4)cc32)[C@@H](CN2CCOC[C@H]2C)CN1",69000,"B","HERG",2018
"CHEMBL629","AMITRIPTYLINE","277.41","4.17","CN(C)CCC=C1c2ccccc2CCc2ccccc21",3280,"F","HERG",2011
"CHEMBL11","IMIPRAMINE","280.42","3.88","CN(C)CCCN1c2ccccc2CCc2ccccc21",3400,"F","HERG",2011
"CHEMBL1621","PALIPERIDONE","426.49","3.08","Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O",1000,"F","HERG",2014
"CHEMBL709","ALFUZOSIN","389.46","1.35","COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC",12589.25,"F","HERG",2014
"CHEMBL473","DOFETILIDE","441.58","1.98","CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1",125.89,"F","HERG",2014
"CHEMBL1346","DARIFENACIN","426.56","3.96","NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1",79.43,"F","HERG",2014
"CHEMBL4782340",,"380.88","4.52","Clc1ccc2c(c1)CCc1nnc([C@H]3CC[C@H](Oc4ccccn4)CC3)n1-2",7200,"B","HERG",2020
"CHEMBL4861311",,"465.61","5.64","Fc1ccc2c(C3CCN(CCCOc4ccc(CCN5CCCCC5)cc4)CC3)noc2c1",2290.2,"B","HERG",2021
"CHEMBL5180607",,"430.4","5.12","Cc1cc(C(F)(F)F)ncc1-c1ccc(C2(C(=O)Nc3ccc(F)cc3)COC2)cc1",2228000,"T","HERG",2022
"CHEMBL4792322",,"351.41","1.76","N#Cc1cnc(Nc2cc(NC[C@@H]3CNCCO3)c(C3CC3)cn2)cn1",6600,"B","HERG",2016
"CHEMBL4276988",,"390.51","1.99","CCC[C@@H](CCO)Nc1nc(N)nc2c1CN(C(=O)c1csc(C)n1)CC2",22000,"B","HERG",2018
"CHEMBL5198894",,"602.63","8.09","COc1cc(Oc2c(-c3cc(F)c(F)cc3C(C)(F)F)sc3c2ccc2[nH]ncc23)ccc1NC1CN(CCCF)C1",15600,"T","HERG",2022
"CHEMBL5218651",,"550.15","6.41","CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccc(C)nc3cc2Cl)[nH]1",10000,"T","HERG",2021
"CHEMBL5200418",,"416.55","2.66","CCOc1nc(C(C)C)ccc1-c1cnc2sc(N3CCC(O)(CN)CC3)nn12",12300,"T","HERG",2022
"CHEMBL3218885",,"476.02","5.33","Cc1ccccc1-c1nc2cn(-c3cccc(Cl)c3)nc2c(=O)n1CC1CCCN(C(C)C)C1",10000,"B","HERG",2013
"CHEMBL3218646",,"492.09","6.87","Cc1ccccc1-c1nc2cc(-c3ccc(Cl)cc3)sc2c(=O)n1CC1CCCN(C(C)C)C1",2100,"B","HERG",2013
"CHEMBL3219110",,"462.51","3.44","Cc1cnc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(O[C@@H](C)CO)c2)cn1",38000,"B","HERG",2012
"CHEMBL5181374",,"437.47","3.68","Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C(=O)C1CCOC1)C2",3600,"T","HERG",2022
"CHEMBL5174656",,"352.35","1.4","NC(=O)CNC(=O)COc1ccc2cc(Oc3ccccn3)ccc2n1",30000,"T","HERG",2022
"CHEMBL4536433",,"362.39","3.63","Cc1ccc(CNC(=O)[C@@H]2CNC[C@H]2c2ccc(C(F)(F)F)cc2)cc1",8950,"B","HERG",2019
"CHEMBL5072442",,"606.64","5.33","CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3ccc(S(=O)(=O)N4CCC4)cc3)cc(OC(C)C)c2)n1)OCC",33000,"T","HERG",2022
"CHEMBL5087175",,"495.62","6.7","Cc1noc(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1",51000,"B","HERG",2021
"CHEMBL4846866",,"480.63","4.75","CN1CCN(Cc2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1",1056.5,"B","HERG",2021
"CHEMBL5081320",,"335.38","3.71","O=C1c2nc3cccc(-c4ccc(F)cc4)c3n2CCN1CC1CC1",9600,"B","HERG",2021
"CHEMBL5082225",,"434.49","3.58","O=C(c1c(-c2ccc(O)cc2)oc2ccc(O)c(CN3CCC4(COC4)C3)c12)N1CCC1",6900,"B","HERG",2022
"CHEMBL5177739",,"497.47","4.96","Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1ccc2c(c1)OC1(CCOCC1)NC2=O",5900,"T","HERG",2022
"CHEMBL5174433",,"430.46","4.29","Cc1ccc(F)c2[nH]c(-c3cncc(-c4cc(F)cc(C#N)c4)c3N3CC[C@H](N)C3)nc12",280,"T","HERG",2022
"CHEMBL4069597","PRITELIVIR","402.5","2.37","Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O",160000,"T","HERG",2022
"CHEMBL3978935",,"526.55","4.19","C[C@@H]1CN(c2sc(C(F)(F)F)nc2-c2nc3ccccc3[nH]2)CCN1C(=O)Cn1cnc2cccnc21",1750,"T","HERG",2022
"CHEMBL5200240",,"548.55","3.66","CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3c(=O)oc4ccccc43)[C@H](C)C2)cn1",2200,"T","HERG",2022
"CHEMBL5177888",,"383.38","4.04","O=c1oc2cc(O)ccc2c2oc3ccc(O)c(CN4CCC(F)CC4)c3c12",2460,"T","HERG",2022
"CHEMBL74656","REL-CISAPRIDE","465.95","3.36","COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC",25000,"T","HERG",2022
"CHEMBL5197842",,"466.45","1.97","C[C@@]1(C(F)F)C(=N)N[C@](C)(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)CS1(=O)=O",24240,"T","HERG",2022
"CHEMBL5203401",,"462.48","1.99","Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CS(=O)(=O)[C@](C)(CF)C(=N)N2)n1",23120,"T","HERG",2022
"CHEMBL4745124",,"351.88","5.48","Cc1ccc2c(c1)C(C1=C[C@H](C)N(C)CC1)=Nc1cc(Cl)ccc1N2",800,"B","HERG",2020
"CHEMBL4860033",,"366.44","2.97","Cc1c(N2CC[C@@H](C3(N)CC3)C2)c(F)cc2cc(C#N)c(=O)n(C3CC3)c12",2700,"B","HERG",2021
"CHEMBL3667415",,"503.49","3.07","NC1=N[C@@]2(c3cc(NC(=O)c4ncc(F)cc4F)ccc3F)CN(c3ncc(F)cn3)C[C@H]2CS1",1100,"B","HERG",2021
"CHEMBL4634074",,"609.63","4.5","COc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(C#N)ccc3nc2OC)c2ccnc(OC)c2OC)cc(OC(F)F)n1",7000,"B","HERG",2020
"CHEMBL5206551",,"248.07","2.54","N[C@@H]1C[C@@H]1c1cc(F)c(Br)cc1F",7300,"T","HERG",2022
"CHEMBL5085925",,"527.59","2.56","O=C1COc2ccc(CNC3CCN(CCn4c(=O)ccc5ccc(Oc6ccccn6)nc54)CC3)nc2N1",155000,"T","HERG",2022
"CHEMBL3318147",,"3825.68","None","CSCC[C@@H]1NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]3CSSC[C@H](NC(=O)[C@H](C(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(N)=O)CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC3=O)C(=O)N2",22,"T","HERG",2022
"CHEMBL4750723",,"453.55","4.5","COc1nc(-c2csc(Nc3c4c(nn3CCF)CCCC4)n2)ccc1-n1cnc(C)c1",11400,"B","HERG",2020
"CHEMBL4777391",,"475.5","4.7","COc1nc(-c2csc(Nc3c4c(nn3CC(F)(F)F)CCC4)n2)ccc1-n1cnc(C)c1",920,"B","HERG",2020
"CHEMBL4071255",,"407.52","3.43","COc1ccccc1-c1cc2c(N[C@@H]3CC[C@](C)(N)C3(C)C)c(C(N)=O)cnn2c1",7500,"B","HERG",2017
"CHEMBL4078773",,"407.52","3.43","COc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cc1",13800,"B","HERG",2017
"CHEMBL4089164",,"379.47","2.21","CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cncnc4)cc23)CC[C@]1(C)N",8500,"B","HERG",2017
"CHEMBL629","AMITRIPTYLINE","277.41","4.17","CN(C)CCC=C1c2ccccc2CCc2ccccc21",1810,"T","HERG",2022
"CHEMBL4062161",,"415.35","3.52","CCN1CCc2c(sc(NC(=O)Nc3ccc(Cl)cc3)c2C(N)=O)C1.Cl",3260,"B","HERG",2018
"CHEMBL4100435",,"377.28","3.13","NC(=O)c1cc(Cl)c2c(Cl)c(C#CC3CC3)n(C3CCCNC3)c2n1",1000,"B","HERG",2017
"CHEMBL5207194",,"402.47","4.98","Cc1cc(C2CC2)ncc1-c1ccc(C2(C(=O)Nc3ccc(F)cc3)COC2)cc1",15890000,"T","HERG",2022
"CHEMBL5218553",,"515.7","5.83","CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2ccc3cnccc3c2)[nH]1",12000,"T","HERG",2021
"CHEMBL5219039",,"532.69","4.85","CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccncc3nc2OC)[nH]1",26000,"T","HERG",2021
"CHEMBL5219819",,"510.89","6.41","COc1ccc(/N=C(\N)CC(O)c2cc3c(F)cc(F)cc3c3cc(C(F)(F)F)ccc23)cc1.Cl",190,"T","HERG",2021
"CHEMBL4635883",,"397.53","2.89","CC(C)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(C(C)C)n1",3700,"B","HERG",2020
"CHEMBL5170797",,"433.44","4.55","Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(Cc1ccco1)C2=O",3500,"T","HERG",2022
"CHEMBL3894991",,"458.55","3.17","C[C@H]1CN(c2scnc2-c2nc3ccccc3[nH]2)CCN1C(=O)Cn1cnc2cccnc21",630,"T","HERG",2022
"CHEMBL4580568",,"374.92","3.11","Nc1n[nH]c(N2CCC(N3CCCC[C@@H]3Cc3ccc(Cl)cc3)CC2)n1",8300,"B","HERG",2020
"CHEMBL4789376",,"406.92","1.31","Nc1n[nH]c(N2CCC(N3C[C@H](CO)OC[C@@H]3Cc3ccc(Cl)cc3)CC2)n1",72000,"B","HERG",2020
"CHEMBL4867703",,"363.42","2.91","C[C@H](Oc1ccc(C(=O)NC2CC2)cc1-c1cn(C)nn1)c1ccccn1",39810.72,"B","HERG",2021
"CHEMBL4104127",,"396.47","2.95","CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccnc(F)c4)cc23)CC[C@]1(C)N",41000,"B","HERG",2017
"CHEMBL1952329","SGI-1776","405.42","4.05","CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1",1000,"B","HERG",2020
"CHEMBL4079248",,"492.51","3.36","CCCCc1cc(OC2CCN(CCNS(=O)(=O)CC)CC2)c2ncccc2c1.Cl.Cl",75.86,"B","HERG",2017
"CHEMBL4097638",,"470.59","4.43","CC(C)c1noc(N2CCC([C@H]3C[C@H]3CCOc3ccc(CC(=O)N4CCC4)c(F)c3)CC2)n1",7000,"B","HERG",2017
"CHEMBL5219634",,"531.7","5.45","CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2ccc3nc(OC)ccc3c2)[nH]1",3300,"T","HERG",2021
"CHEMBL5178777",,"363.42","1.51","COc1cc(F)ccc1-c1cnc2sc(N3CCC(O)(CN)C3)nn12",21900,"T","HERG",2022
"CHEMBL5199435",,"377.45","1.9","COc1cc(F)ccc1-c1cnc2sc(N3CCC(N)(CO)CC3)nn12",17700,"T","HERG",2022
"CHEMBL4640840",,"412.49","5.23","Cc1ncc(-c2cc(NC(=O)c3ccc(OCc4ccccn4)cc3)c(C)cc2C)[nH]1",12000,"B","HERG",2020
"CHEMBL4856218",,"479.58","4.77","N#Cc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(C(=O)O)cc3)CC2)cc1",4160,"B","HERG",2021
"CHEMBL4845961",,"429.9","5.37","CC(C)(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21",1600,"B","HERG",2021
"CHEMBL4871068",,"411.91","5.23","CC[C@H](NC(=O)c1ccc(Cl)cc1)[C@@H]1[C@@H]2C[C@@H](n3cnc4ccc(F)cc43)C[C@@H]21",14000,"B","HERG",2021
"CHEMBL4864639",,"425.94","5.54","CC[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3c(C)nc4ccc(F)cc43)C[C@@H]21",21000,"B","HERG",2021
"CHEMBL4858136",,"420.61","2.68","CN1CCN(Nc2cccc3c2C[C@@H](CN(C)[C@H]2CCCc4cccnc42)NC3)CC1",6800,"B","HERG",2021
"CHEMBL4790150",,"423.4","5.16","FC(F)(F)c1cccc(Nc2nnc3n2CCOc2ccc(-c4ccncc4)cc2-3)c1",557,"B","HERG",2016
"CHEMBL4778578",,"324.79","2.36","Cc1cn([C@@H](C)[C@]2(F)CCNC2)c2nc(C(N)=O)cc(Cl)c12",22000,"B","HERG",2020
"CHEMBL4781364",,"324.79","2.36","Cc1cn([C@H](C)[C@]2(F)CCNC2)c2nc(C(N)=O)cc(Cl)c12",30000,"B","HERG",2020
"CHEMBL3353410","OSIMERTINIB","499.62","4.51","C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C",570,"B","HERG",2017
"CHEMBL4858892",,"422.54","4.71","Cc1cc(C)cc(-c2cncc(-c3nc4cc(C#N)ccc4[nH]3)c2N2CCC(N)CC2)c1",2200,"B","HERG",2021
"CHEMBL4876263",,"435.48","4.51","COc1cc(F)cc(-c2cncc(-c3nc4cc(F)ccc4[nH]3)c2N2CCC(N)CC2)c1",7500,"B","HERG",2021
"CHEMBL3967984",,"423.95","3.13","C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(Cl)cn3)cs2)CO1",9000,"B","HERG",2016
"CHEMBL3699574",,"339.83","3.86","O=C1CCCN1Cc1nc2ccccc2n1Cc1ccc(Cl)cc1",7000,"B","HERG",2015
"CHEMBL3794101",,"433.47","0.66","O=C1OCc2nc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21",26000,"B","HERG",2016
"CHEMBL4636306",,"380.45","2.93","COCc1ccncc1-c1ccc2[nH]nc(C(=O)NCC3CCOCC3)c2c1",47100,"B","HERG",2020
"CHEMBL3793226","GSK-945237","451.5","2.05","O=c1ccc2ccc(F)c3c2n1C[C@H]3CN1CCC(NCc2cc3c(nn2)OCCO3)CC1",238000,"B","HERG",2016
"CHEMBL4780715",,"382.37","4.01","FC(F)Oc1ccc(-c2nnc3cncc(OCCc4ccccc4)n23)cc1",7410,"B","HERG",2020
"CHEMBL4870583",,"418.93","4.97","CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(C#N)ccc43)C[C@@H]21",150,"B","HERG",2021
"CHEMBL536480",,"474.45","2.9","Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1.Cl.Cl",89,"B","HERG",2014
"CHEMBL4576509",,"448.51","2.67","CN1CCOc2c1cnn1c(-c3ccc4cccc(NCC5(F)CCNCC5)c4n3)nnc21",19700,"B","HERG",2019
"CHEMBL4521827",,"415.5","3.91","CN1CCOc2c1cnn1c(-c3ccc4ccnc(NC5CCCCC5)c4c3)nnc21",4000,"B","HERG",2019
"CHEMBL5205647",,"353.49","2.72","NC(=S)c1ccc(C(=O)NC2CCN(Cc3ccccc3)CC2)cc1",6800,"T","HERG",2022
"CHEMBL4858219",,"429.9","5.37","CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21",5000,"B","HERG",2021
"CHEMBL3947741",,"451.43","3.31","CS(=O)(=O)C1CN(C(=O)c2ccc3cc(Oc4ccc(C(F)(F)F)cn4)ccc3n2)C1",23600,"T","HERG",2022
"CHEMBL4571987",,"513.54","4.29","CCON=C1CCC(CN2CCN(c3nc(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4s3)CC2)CC1",38920,"B","HERG",2019
